window_index,start_time_s,end_time_s,ap_id,x_m,y_m,z_m,source
0,0.0,55.0,movable_ap_01,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
0,0.0,55.0,movable_ap_02,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
0,0.0,55.0,movable_ap_03,1.1866547619989385,-33.35389843852655,1.5,relocated:wall_Blok_A_06_00
0,0.0,55.0,movable_ap_04,-11.840700472906361,-49.93466044227354,1.5,relocated:wall_Blok_P_04_02
0,0.0,55.0,movable_ap_05,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
0,0.0,55.0,movable_ap_06,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
1,60.0,115.0,movable_ap_01,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
1,60.0,115.0,movable_ap_02,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
1,60.0,115.0,movable_ap_03,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
1,60.0,115.0,movable_ap_04,-52.77038752416305,-69.45412235027189,1.5,relocated:wall_Blok_G_15_00
1,60.0,115.0,movable_ap_05,-65.84575414895676,-44.23516504324114,1.5,relocated:wall_Blok_H_02_01
1,60.0,115.0,movable_ap_06,68.17445685078232,16.68361525304661,1.5,relocated:wall_Blok_M_00_01
2,120.0,175.0,movable_ap_01,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
2,120.0,175.0,movable_ap_02,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
2,120.0,175.0,movable_ap_03,68.15383408392938,-65.26029887498767,1.5,relocated:wall_building_452653879_12_01
2,120.0,175.0,movable_ap_04,1.1866547619989385,-33.35389843852655,1.5,relocated:wall_Blok_A_06_00
2,120.0,175.0,movable_ap_05,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
2,120.0,175.0,movable_ap_06,83.05781691470568,0.7934614873968483,1.5,relocated:wall_Blok_M_00_00
3,180.0,235.0,movable_ap_01,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
3,180.0,235.0,movable_ap_02,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
3,180.0,235.0,movable_ap_03,114.40331629005709,-33.43485395232706,1.5,relocated:wall_building_452653880_00_00
3,180.0,235.0,movable_ap_04,-84.51000287285112,-54.914487637877265,1.5,relocated:wall_Blok_H_04_01
3,180.0,235.0,movable_ap_05,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
3,180.0,235.0,movable_ap_06,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
4,240.0,295.0,movable_ap_01,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
4,240.0,295.0,movable_ap_02,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
4,240.0,295.0,movable_ap_03,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
4,240.0,295.0,movable_ap_04,-83.20047057173909,-84.19407249493153,1.5,relocated:wall_building_452650244_11_00
4,240.0,295.0,movable_ap_05,1.1866547619989385,-33.35389843852655,1.5,relocated:wall_Blok_A_06_00
4,240.0,295.0,movable_ap_06,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
5,300.0,355.0,movable_ap_01,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
5,300.0,355.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
5,300.0,355.0,movable_ap_03,68.17445685078232,16.68361525304661,1.5,relocated:wall_Blok_M_00_01
5,300.0,355.0,movable_ap_04,-83.20047057173909,-84.19407249493153,1.5,relocated:wall_building_452650244_11_00
5,300.0,355.0,movable_ap_05,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
5,300.0,355.0,movable_ap_06,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
6,360.0,415.0,movable_ap_01,-37.115328642390985,88.8280998814009,1.5,relocated:wall_building_1413856798_00_00
6,360.0,415.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
6,360.0,415.0,movable_ap_03,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
6,360.0,415.0,movable_ap_04,-83.20047057173909,-84.19407249493153,1.5,relocated:wall_building_452650244_11_00
6,360.0,415.0,movable_ap_05,43.982314955945576,-95.97075850234066,1.5,relocated:wall_Blok_F_00_00
6,360.0,415.0,movable_ap_06,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
7,420.0,475.0,movable_ap_01,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
7,420.0,475.0,movable_ap_02,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
7,420.0,475.0,movable_ap_03,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
7,420.0,475.0,movable_ap_04,-84.51000287285112,-54.914487637877265,1.5,relocated:wall_Blok_H_04_01
7,420.0,475.0,movable_ap_05,65.91798687556812,-92.89530283845916,1.5,relocated:wall_building_452653879_09_00
7,420.0,475.0,movable_ap_06,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
8,480.0,535.0,movable_ap_01,-5.322817486656349,93.71104766968018,1.5,relocated:wall_Blok_D_02_01
8,480.0,535.0,movable_ap_02,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
8,480.0,535.0,movable_ap_03,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
8,480.0,535.0,movable_ap_04,-84.51000287285112,-54.914487637877265,1.5,relocated:wall_Blok_H_04_01
8,480.0,535.0,movable_ap_05,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
8,480.0,535.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
9,540.0,595.0,movable_ap_01,-37.115328642390985,88.8280998814009,1.5,relocated:wall_building_1413856798_00_00
9,540.0,595.0,movable_ap_02,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
9,540.0,595.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
9,540.0,595.0,movable_ap_04,-83.20047057173909,-84.19407249493153,1.5,relocated:wall_building_452650244_11_00
9,540.0,595.0,movable_ap_05,68.15383408392938,-65.26029887498767,1.5,relocated:wall_building_452653879_12_01
9,540.0,595.0,movable_ap_06,-84.51000287285112,-54.914487637877265,1.5,relocated:wall_Blok_H_04_01
10,600.0,655.0,movable_ap_01,-5.322817486656349,93.71104766968018,1.5,relocated:wall_Blok_D_02_01
10,600.0,655.0,movable_ap_02,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
10,600.0,655.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
10,600.0,655.0,movable_ap_04,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
10,600.0,655.0,movable_ap_05,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
10,600.0,655.0,movable_ap_06,-114.9106131111192,79.75522906400141,1.5,relocated:wall_building_452652032_00_00
11,660.0,715.0,movable_ap_01,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
11,660.0,715.0,movable_ap_02,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
11,660.0,715.0,movable_ap_03,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
11,660.0,715.0,movable_ap_04,-11.840700472906361,-49.93466044227354,1.5,relocated:wall_Blok_P_04_02
11,660.0,715.0,movable_ap_05,83.05781691470568,0.7934614873968483,1.5,relocated:wall_Blok_M_00_00
11,660.0,715.0,movable_ap_06,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
12,720.0,775.0,movable_ap_01,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
12,720.0,775.0,movable_ap_02,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
12,720.0,775.0,movable_ap_03,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
12,720.0,775.0,movable_ap_04,-55.683579838985935,-21.17076038272672,1.5,relocated:wall_Blok_H_01_01
12,720.0,775.0,movable_ap_05,66.42909366839602,30.276361687852113,1.5,relocated:wall_Blok_E_02_01
12,720.0,775.0,movable_ap_06,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
13,780.0,835.0,movable_ap_01,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
13,780.0,835.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
13,780.0,835.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
13,780.0,835.0,movable_ap_04,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
13,780.0,835.0,movable_ap_05,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
13,780.0,835.0,movable_ap_06,-37.115328642390985,88.8280998814009,1.5,relocated:wall_building_1413856798_00_00
14,840.0,895.0,movable_ap_01,-84.51000287285112,-54.914487637877265,1.5,relocated:wall_Blok_H_04_01
14,840.0,895.0,movable_ap_02,-52.77038752416305,-69.45412235027189,1.5,relocated:wall_Blok_G_15_00
14,840.0,895.0,movable_ap_03,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
14,840.0,895.0,movable_ap_04,-72.99976105551994,-77.53060847955838,1.5,relocated:wall_building_452650245_13_00
14,840.0,895.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
14,840.0,895.0,movable_ap_06,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
15,900.0,955.0,movable_ap_01,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
15,900.0,955.0,movable_ap_02,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
15,900.0,955.0,movable_ap_03,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
15,900.0,955.0,movable_ap_04,-84.51000287285112,-54.914487637877265,1.5,relocated:wall_Blok_H_04_01
15,900.0,955.0,movable_ap_05,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
15,900.0,955.0,movable_ap_06,-57.295749202805055,69.2318939082275,1.5,relocated:wall_building_1413856798_06_00
16,960.0,1015.0,movable_ap_01,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
16,960.0,1015.0,movable_ap_02,-11.840700472906361,-49.93466044227354,1.5,relocated:wall_Blok_P_04_02
16,960.0,1015.0,movable_ap_03,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
16,960.0,1015.0,movable_ap_04,-87.29249896908755,-28.75281327010382,1.5,relocated:wall_Blok_H_07_00
16,960.0,1015.0,movable_ap_05,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
16,960.0,1015.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
17,1020.0,1075.0,movable_ap_01,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
17,1020.0,1075.0,movable_ap_02,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
17,1020.0,1075.0,movable_ap_03,68.17445685078232,16.68361525304661,1.5,relocated:wall_Blok_M_00_01
17,1020.0,1075.0,movable_ap_04,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
17,1020.0,1075.0,movable_ap_05,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
17,1020.0,1075.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
18,1080.0,1135.0,movable_ap_01,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
18,1080.0,1135.0,movable_ap_02,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
18,1080.0,1135.0,movable_ap_03,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
18,1080.0,1135.0,movable_ap_04,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
18,1080.0,1135.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
18,1080.0,1135.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
19,1140.0,1195.0,movable_ap_01,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
19,1140.0,1195.0,movable_ap_02,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
19,1140.0,1195.0,movable_ap_03,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
19,1140.0,1195.0,movable_ap_04,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
19,1140.0,1195.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
19,1140.0,1195.0,movable_ap_06,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
20,1200.0,1255.0,movable_ap_01,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
20,1200.0,1255.0,movable_ap_02,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
20,1200.0,1255.0,movable_ap_03,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
20,1200.0,1255.0,movable_ap_04,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
20,1200.0,1255.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
20,1200.0,1255.0,movable_ap_06,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
21,1260.0,1315.0,movable_ap_01,68.17445685078232,16.68361525304661,1.5,relocated:wall_Blok_M_00_01
21,1260.0,1315.0,movable_ap_02,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
21,1260.0,1315.0,movable_ap_03,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
21,1260.0,1315.0,movable_ap_04,-87.29249896908755,-28.75281327010382,1.5,relocated:wall_Blok_H_07_00
21,1260.0,1315.0,movable_ap_05,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
21,1260.0,1315.0,movable_ap_06,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
22,1320.0,1375.0,movable_ap_01,83.05781691470568,0.7934614873968483,1.5,relocated:wall_Blok_M_00_00
22,1320.0,1375.0,movable_ap_02,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
22,1320.0,1375.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
22,1320.0,1375.0,movable_ap_04,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
22,1320.0,1375.0,movable_ap_05,66.42909366839602,30.276361687852113,1.5,relocated:wall_Blok_E_02_01
22,1320.0,1375.0,movable_ap_06,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
23,1380.0,1435.0,movable_ap_01,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
23,1380.0,1435.0,movable_ap_02,-51.967307451962355,-44.68079528528168,1.5,relocated:wall_Blok_G_16_01
23,1380.0,1435.0,movable_ap_03,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
23,1380.0,1435.0,movable_ap_04,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
23,1380.0,1435.0,movable_ap_05,17.337276371432104,78.45245175211339,1.5,relocated:wall_Blok_E_07_02
23,1380.0,1435.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
24,1440.0,1495.0,movable_ap_01,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
24,1440.0,1495.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
24,1440.0,1495.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
24,1440.0,1495.0,movable_ap_04,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
24,1440.0,1495.0,movable_ap_05,17.337276371432104,78.45245175211339,1.5,relocated:wall_Blok_E_07_02
24,1440.0,1495.0,movable_ap_06,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
25,1500.0,1555.0,movable_ap_01,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
25,1500.0,1555.0,movable_ap_02,68.15383408392938,-65.26029887498767,1.5,relocated:wall_building_452653879_12_01
25,1500.0,1555.0,movable_ap_03,-75.86747467960721,-95.62270908678045,1.5,relocated:wall_building_452650244_00_00
25,1500.0,1555.0,movable_ap_04,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
25,1500.0,1555.0,movable_ap_05,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
25,1500.0,1555.0,movable_ap_06,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
26,1560.0,1615.0,movable_ap_01,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
26,1560.0,1615.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
26,1560.0,1615.0,movable_ap_03,-72.99976105551994,-77.53060847955838,1.5,relocated:wall_building_452650245_13_00
26,1560.0,1615.0,movable_ap_04,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
26,1560.0,1615.0,movable_ap_05,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
26,1560.0,1615.0,movable_ap_06,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
27,1620.0,1675.0,movable_ap_01,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
27,1620.0,1675.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
27,1620.0,1675.0,movable_ap_03,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
27,1620.0,1675.0,movable_ap_04,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
27,1620.0,1675.0,movable_ap_05,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
27,1620.0,1675.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
28,1680.0,1735.0,movable_ap_01,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
28,1680.0,1735.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
28,1680.0,1735.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
28,1680.0,1735.0,movable_ap_04,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
28,1680.0,1735.0,movable_ap_05,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
28,1680.0,1735.0,movable_ap_06,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
29,1740.0,1795.0,movable_ap_01,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
29,1740.0,1795.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
29,1740.0,1795.0,movable_ap_03,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
29,1740.0,1795.0,movable_ap_04,-55.683579838985935,-21.17076038272672,1.5,relocated:wall_Blok_H_01_01
29,1740.0,1795.0,movable_ap_05,-52.50036525597238,82.49263188284579,1.5,relocated:wall_building_1413856798_04_00
29,1740.0,1795.0,movable_ap_06,-91.50393403399154,77.40693646816646,1.5,relocated:wall_Blok_B_03_00
30,1800.0,1855.0,movable_ap_01,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
30,1800.0,1855.0,movable_ap_02,1.1866547619989385,-33.35389843852655,1.5,relocated:wall_Blok_A_06_00
30,1800.0,1855.0,movable_ap_03,-57.295749202805055,69.2318939082275,1.5,relocated:wall_building_1413856798_06_00
30,1800.0,1855.0,movable_ap_04,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
