window_index,start_time_s,end_time_s,ap_id,x_m,y_m,z_m,source
30,1800.0,1855.0,movable_ap_05,-37.115328642390985,88.8280998814009,1.5,relocated:wall_building_1413856798_00_00
30,1800.0,1855.0,movable_ap_06,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
31,1860.0,1915.0,movable_ap_01,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
31,1860.0,1915.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
31,1860.0,1915.0,movable_ap_03,-55.683579838985935,-21.17076038272672,1.5,relocated:wall_Blok_H_01_01
31,1860.0,1915.0,movable_ap_04,-33.6145433822281,-35.4641370329155,1.5,relocated:wall_Blok_G_02_01
31,1860.0,1915.0,movable_ap_05,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
31,1860.0,1915.0,movable_ap_06,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
32,1920.0,1975.0,movable_ap_01,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
32,1920.0,1975.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
32,1920.0,1975.0,movable_ap_03,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
32,1920.0,1975.0,movable_ap_04,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
32,1920.0,1975.0,movable_ap_05,-37.115328642390985,88.8280998814009,1.5,relocated:wall_building_1413856798_00_00
32,1920.0,1975.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
33,1980.0,2035.0,movable_ap_01,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
33,1980.0,2035.0,movable_ap_02,32.850628589500914,-89.41081389894936,1.5,relocated:wall_Blok_F_02_01
33,1980.0,2035.0,movable_ap_03,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
33,1980.0,2035.0,movable_ap_04,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
33,1980.0,2035.0,movable_ap_05,-52.50036525597238,82.49263188284579,1.5,relocated:wall_building_1413856798_04_00
33,1980.0,2035.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
34,2040.0,2095.0,movable_ap_01,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
34,2040.0,2095.0,movable_ap_02,43.982314955945576,-95.97075850234066,1.5,relocated:wall_Blok_F_00_00
34,2040.0,2095.0,movable_ap_03,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
34,2040.0,2095.0,movable_ap_04,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
34,2040.0,2095.0,movable_ap_05,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
34,2040.0,2095.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
35,2100.0,2155.0,movable_ap_01,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
35,2100.0,2155.0,movable_ap_02,68.15383408392938,-65.26029887498767,1.5,relocated:wall_building_452653879_12_01
35,2100.0,2155.0,movable_ap_03,-42.40803420681843,-22.429993801749294,1.5,relocated:wall_Blok_G_00_00
35,2100.0,2155.0,movable_ap_04,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
35,2100.0,2155.0,movable_ap_05,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
35,2100.0,2155.0,movable_ap_06,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
36,2160.0,2215.0,movable_ap_01,-24.257588210467052,-14.000329784835605,1.5,relocated:wall_Blok_A_00_01
36,2160.0,2215.0,movable_ap_02,32.850628589500914,-89.41081389894936,1.5,relocated:wall_Blok_F_02_01
36,2160.0,2215.0,movable_ap_03,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
36,2160.0,2215.0,movable_ap_04,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
36,2160.0,2215.0,movable_ap_05,-106.03103896697415,71.6581788214879,1.5,relocated:wall_building_452652032_07_00
36,2160.0,2215.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
37,2220.0,2275.0,movable_ap_01,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
37,2220.0,2275.0,movable_ap_02,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
37,2220.0,2275.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
37,2220.0,2275.0,movable_ap_04,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
37,2220.0,2275.0,movable_ap_05,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
37,2220.0,2275.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
38,2280.0,2335.0,movable_ap_01,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
38,2280.0,2335.0,movable_ap_02,43.982314955945576,-95.97075850234066,1.5,relocated:wall_Blok_F_00_00
38,2280.0,2335.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
38,2280.0,2335.0,movable_ap_04,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
38,2280.0,2335.0,movable_ap_05,-57.295749202805055,69.2318939082275,1.5,relocated:wall_building_1413856798_06_00
38,2280.0,2335.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
39,2340.0,2395.0,movable_ap_01,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
39,2340.0,2395.0,movable_ap_02,-42.40803420681843,-22.429993801749294,1.5,relocated:wall_Blok_G_00_00
39,2340.0,2395.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
39,2340.0,2395.0,movable_ap_04,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
39,2340.0,2395.0,movable_ap_05,17.337276371432104,78.45245175211339,1.5,relocated:wall_Blok_E_07_02
39,2340.0,2395.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
40,2400.0,2455.0,movable_ap_01,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
40,2400.0,2455.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
40,2400.0,2455.0,movable_ap_03,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
40,2400.0,2455.0,movable_ap_04,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
40,2400.0,2455.0,movable_ap_05,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
40,2400.0,2455.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
41,2460.0,2515.0,movable_ap_01,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
41,2460.0,2515.0,movable_ap_02,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
41,2460.0,2515.0,movable_ap_03,-57.295749202805055,69.2318939082275,1.5,relocated:wall_building_1413856798_06_00
41,2460.0,2515.0,movable_ap_04,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
41,2460.0,2515.0,movable_ap_05,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
41,2460.0,2515.0,movable_ap_06,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
42,2520.0,2575.0,movable_ap_01,-57.295749202805055,69.2318939082275,1.5,relocated:wall_building_1413856798_06_00
42,2520.0,2575.0,movable_ap_02,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
42,2520.0,2575.0,movable_ap_03,-106.03103896697415,71.6581788214879,1.5,relocated:wall_building_452652032_07_00
42,2520.0,2575.0,movable_ap_04,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
42,2520.0,2575.0,movable_ap_05,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
42,2520.0,2575.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
43,2580.0,2635.0,movable_ap_01,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
43,2580.0,2635.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
43,2580.0,2635.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
43,2580.0,2635.0,movable_ap_04,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
43,2580.0,2635.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
43,2580.0,2635.0,movable_ap_06,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
44,2640.0,2695.0,movable_ap_01,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
44,2640.0,2695.0,movable_ap_02,68.15383408392938,-65.26029887498767,1.5,relocated:wall_building_452653879_12_01
44,2640.0,2695.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
44,2640.0,2695.0,movable_ap_04,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
44,2640.0,2695.0,movable_ap_05,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
44,2640.0,2695.0,movable_ap_06,-87.29249896908755,-28.75281327010382,1.5,relocated:wall_Blok_H_07_00
45,2700.0,2755.0,movable_ap_01,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
45,2700.0,2755.0,movable_ap_02,1.1866547619989385,-33.35389843852655,1.5,relocated:wall_Blok_A_06_00
45,2700.0,2755.0,movable_ap_03,-75.65491575390116,-20.026709148626445,1.5,relocated:wall_Blok_H_08_00
45,2700.0,2755.0,movable_ap_04,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
45,2700.0,2755.0,movable_ap_05,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
45,2700.0,2755.0,movable_ap_06,-87.29249896908755,-28.75281327010382,1.5,relocated:wall_Blok_H_07_00
46,2760.0,2815.0,movable_ap_01,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
46,2760.0,2815.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
46,2760.0,2815.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
46,2760.0,2815.0,movable_ap_04,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
46,2760.0,2815.0,movable_ap_05,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
46,2760.0,2815.0,movable_ap_06,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
47,2820.0,2875.0,movable_ap_01,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
47,2820.0,2875.0,movable_ap_02,83.05781691470568,0.7934614873968483,1.5,relocated:wall_Blok_M_00_00
47,2820.0,2875.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
47,2820.0,2875.0,movable_ap_04,68.17445685078232,16.68361525304661,1.5,relocated:wall_Blok_M_00_01
47,2820.0,2875.0,movable_ap_05,51.066821435179776,26.653268177984124,1.5,relocated:wall_Blok_E_05_00
47,2820.0,2875.0,movable_ap_06,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
48,2880.0,2935.0,movable_ap_01,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
48,2880.0,2935.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
48,2880.0,2935.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
48,2880.0,2935.0,movable_ap_04,83.05781691470568,0.7934614873968483,1.5,relocated:wall_Blok_M_00_00
48,2880.0,2935.0,movable_ap_05,92.1550678353022,97.13299765409164,1.5,relocated:wall_building_452644990_01_00
48,2880.0,2935.0,movable_ap_06,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
49,2940.0,2995.0,movable_ap_01,-57.295749202805055,69.2318939082275,1.5,relocated:wall_building_1413856798_06_00
49,2940.0,2995.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
49,2940.0,2995.0,movable_ap_03,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
49,2940.0,2995.0,movable_ap_04,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
49,2940.0,2995.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
49,2940.0,2995.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
50,3000.0,3055.0,movable_ap_01,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
50,3000.0,3055.0,movable_ap_02,68.15383408392938,-65.26029887498767,1.5,relocated:wall_building_452653879_12_01
50,3000.0,3055.0,movable_ap_03,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
50,3000.0,3055.0,movable_ap_04,83.05781691470568,0.7934614873968483,1.5,relocated:wall_Blok_M_00_00
50,3000.0,3055.0,movable_ap_05,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
50,3000.0,3055.0,movable_ap_06,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
51,3060.0,3115.0,movable_ap_01,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
51,3060.0,3115.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
51,3060.0,3115.0,movable_ap_03,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
51,3060.0,3115.0,movable_ap_04,68.15383408392938,-65.26029887498767,1.5,relocated:wall_building_452653879_12_01
51,3060.0,3115.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
51,3060.0,3115.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
52,3120.0,3175.0,movable_ap_01,-43.31363938210275,59.383527752887645,1.5,relocated:wall_building_1413856798_09_00
52,3120.0,3175.0,movable_ap_02,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
52,3120.0,3175.0,movable_ap_03,-55.683579838985935,-21.17076038272672,1.5,relocated:wall_Blok_H_01_01
52,3120.0,3175.0,movable_ap_04,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
52,3120.0,3175.0,movable_ap_05,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
52,3120.0,3175.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
53,3180.0,3235.0,movable_ap_01,17.337276371432104,78.45245175211339,1.5,relocated:wall_Blok_E_07_02
53,3180.0,3235.0,movable_ap_02,83.05781691470568,0.7934614873968483,1.5,relocated:wall_Blok_M_00_00
53,3180.0,3235.0,movable_ap_03,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
53,3180.0,3235.0,movable_ap_04,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
53,3180.0,3235.0,movable_ap_05,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
53,3180.0,3235.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
54,3240.0,3295.0,movable_ap_01,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
54,3240.0,3295.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
54,3240.0,3295.0,movable_ap_03,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
54,3240.0,3295.0,movable_ap_04,89.24243247246369,-54.04578460666802,1.5,relocated:wall_building_452653873_00_00
54,3240.0,3295.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
54,3240.0,3295.0,movable_ap_06,-57.295749202805055,69.2318939082275,1.5,relocated:wall_building_1413856798_06_00
55,3300.0,3355.0,movable_ap_01,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
55,3300.0,3355.0,movable_ap_02,10.973959126309063,-22.588067182257028,1.5,relocated:wall_Blok_A_04_01
55,3300.0,3355.0,movable_ap_03,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
55,3300.0,3355.0,movable_ap_04,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
55,3300.0,3355.0,movable_ap_05,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
55,3300.0,3355.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
56,3360.0,3415.0,movable_ap_01,17.337276371432104,78.45245175211339,1.5,relocated:wall_Blok_E_07_02
56,3360.0,3415.0,movable_ap_02,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
56,3360.0,3415.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
56,3360.0,3415.0,movable_ap_04,32.850628589500914,-89.41081389894936,1.5,relocated:wall_Blok_F_02_01
56,3360.0,3415.0,movable_ap_05,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
56,3360.0,3415.0,movable_ap_06,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
57,3420.0,3475.0,movable_ap_01,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
57,3420.0,3475.0,movable_ap_02,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
57,3420.0,3475.0,movable_ap_03,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
57,3420.0,3475.0,movable_ap_04,20.398273558837143,-96.19775919503695,1.5,relocated:wall_Blok_F_00_01
57,3420.0,3475.0,movable_ap_05,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
57,3420.0,3475.0,movable_ap_06,-79.57176541786711,75.886264743679,1.5,relocated:wall_Blok_B_00_00
58,3480.0,3535.0,movable_ap_01,43.416917121498585,39.57978727285466,1.5,relocated:wall_Blok_E_06_00
58,3480.0,3535.0,movable_ap_02,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
58,3480.0,3535.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
58,3480.0,3535.0,movable_ap_04,18.640529392241856,-64.59942245712723,1.5,relocated:wall_Blok_P_00_00
58,3480.0,3535.0,movable_ap_05,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
58,3480.0,3535.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
59,3540.0,3595.0,movable_ap_01,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
59,3540.0,3595.0,movable_ap_02,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
59,3540.0,3595.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
59,3540.0,3595.0,movable_ap_04,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
59,3540.0,3595.0,movable_ap_05,-60.19705994590919,-8.620982435823093,1.5,relocated:wall_Blok_H_00_00
59,3540.0,3595.0,movable_ap_06,-52.93584624911099,46.528848108673564,1.5,relocated:wall_building_1413856798_10_01
60,3600.0,3600.0,movable_ap_01,32.19266995174738,62.415640891581276,1.5,relocated:wall_Blok_E_07_01
60,3600.0,3600.0,movable_ap_02,2.4780185059512108,-12.270289711090665,1.5,relocated:wall_Blok_A_03_01
60,3600.0,3600.0,movable_ap_03,-10.113821685965434,8.789319062473375,1.5,relocated:wall_Blok_A_02_01
60,3600.0,3600.0,movable_ap_04,95.70809990996455,-12.926250545613614,1.5,relocated:wall_Blok_L_1_00_00
60,3600.0,3600.0,movable_ap_05,-24.429050224416986,-1.4027431082466633,1.5,relocated:wall_Blok_A_01_01
60,3600.0,3600.0,movable_ap_06,5.756071545601453,81.83956379649034,1.5,relocated:wall_Blok_D_02_00
